17196,1
528,1
17168,1
17172,1
17124,1
9616,1
7127,1
5604,1
17162,2
639,2
17141,2
17206,2
9237,2
420,2
17195,2
17183,2
2102,2
17211,2
17165,2
5429,3
4442,3
669,3
15027,3
17163,3
13009,4
13725,4
943,4
17154,4
626,4
8294,4
17198,4
17200,4
2311,4
5861,4
460,4
16687,4
17174,4
17176,4
7817,4
16343,4
1388,4
9432,4
17184,4
1188,4
11594,4
17127,4
17126,4
4065,4
10551,4
17173,4
12169,4
774,4
17155,4
17222,4
17129,4
1003,4
17149,4
830,4
17188,4
3244,4
17144,4
11817,4
17213,4
17145,4
5550,4
2118,4
17171,4
17220,4
17140,4
592,4
17150,4
16123,4
5037,4
4456,4
184,4
5493,4
754,4
17138,4
1214,5
4751,5
17187,5
17157,5
1718,5
17180,5
17225,5
9241,5
9124,5
13818,5
17169,5
17189,6
4372,6
16321,7
6540,7
17156,8
17221,8
59,8
17128,9
423,9
1883,9
6526,9
17125,9
17160,9
17208,9
17214,9
17135,9
17194,9
17181,9
17159,9
17199,10
17161,10
17148,11
17136,12
17137,12
16240,13
16941,13
16952,13
