51,1
11627,1
26444,1
22318,1
2326,1
9797,1
10912,2
21853,2
2441,2
16351,2
224,2
25827,2
25699,3
5183,3
837,3
5004,3
3918,3
25682,3
25666,3
20951,3
9773,4
1847,4
25665,5
5612,5
2839,6
13234,6
421,6
3786,6
1308,6
4851,6
25836,7
5082,7
25910,7
951,7
4871,7
26509,7
1083,8
22115,8
26393,8
506,8
17202,8
17137,8
17142,8
13725,8
17218,8
17139,8
2118,8
17179,8
3814,8
17185,8
17201,8
17132,8
17170,8
17131,8
17178,8
17174,8
3244,8
25663,9
25721,9
25661,10
2133,10
5103,11
2982,11
984,12
5325,12
25760,13
25748,13
14452,14
2362,14
7324,15
3690,15
17819,16
2067,16
3647,17
27668,17
518,17
26751,17
25824,18
17418,19
1086,19
2276,20
25742,20
8164,21
307,21
410,22
52,22
26398,23
25739,23
5011,24
25414,24
26522,25
25852,25
13322,26
19605,26
26066,27
26043,27
9430,28
26081,28
27278,29
27244,29
25857,30
4706,30
25802,31
2908,31
25968,32
26067,32
1171,33
25803,33
25899,34
6770,34
17263,35
8567,35
25785,36
263,36
17146,37
17219,37
11480,38
17124,38
17129,38
5710,38
17125,38
626,38
8998,38
17158,38
17164,38
5168,38
17133,38
17198,38
423,38
4038,38
17167,38
3927,38
13109,38
8720,38
639,38
7442,38
13026,38
17204,38
17215,38
10471,38
13120,38
17143,38
4442,38
4372,38
16321,38
528,38
17175,38
17182,38
17193,38
15270,38
6565,38
17203,38
17205,38
17177,38
4046,38
3635,38
7468,38
17216,38
3298,38
7632,38
17187,38
17150,38
1214,38
17130,38
3601,38
2311,38
17147,38
16343,38
17197,38
17191,39
17192,39
