28,1
153,1
13,1
22,1
161,1
167,1
4,1
126,1
162,1
49,1
146,1
88,1
174,1
57,1
156,1
73,1
24,1
46,1
86,1
78,1
43,1
41,1
18,1
9,1
64,1
20,1
58,1
102,1
175,1
19,1
182,1
65,1
176,1
40,1
32,1
93,1
16,1
34,1
10,1
7,1
142,1
177,1
178,1
179,1
180,1
25,1
165,1
66,1
27,1
215,1
151,1
193,1
8,1
80,1
39,1
3,1
186,1
11,1
38,1
181,1
31,1
89,1
50,1
218,1
220,1
216,1
249,1
221,1
222,1
251,1
138,1
36,1
112,1
188,1
72,1
54,1
224,1
225,1
35,1
195,1
53,1
5,1
127,1
196,1
26,1
194,1
197,1
198,1
14,1
12,1
144,1
47,1
226,1
199,1
103,1
45,1
200,1
79,1
154,1
150,1
227,1
137,1
241,1
207,1
242,1
2,1
201,1
243,1
76,1
202,1
208,1
191,1
244,1
74,1
124,1
209,1
256,1
214,1
245,1
246,1
260,1
168,1
257,1
229,1
71,1
230,1
6,1
231,1
235,1
135,1
262,1
270,1
263,1
232,1
234,1
233,1
236,1
131,1
77,1
247,1
237,1
266,1
253,1
141,1
272,1
70,1
259,1
98,1
268,1
269,1
273,1
254,1
285,1
258,1
281,1
33,1
282,1
298,1
286,1
299,1
300,1
44,1
275,1
276,1
110,1
52,1
290,1
293,1
284,1
274,1
291,1
283,1
294,1
292,1
301,1
139,1
295,1
302,1
296,1
56,1
37,1
289,1
297,1
255,1
338,1
323,1
340,1
341,1
347,1
344,1
325,1
330,1
326,1
345,1
327,1
343,1
149,1
355,1
349,1
132,1
350,1
357,1
356,1
192,1
369,1
363,1
61,1
48,1
364,1
318,1
372,1
376,1
377,1
378,1
129,1
351,1
166,2
152,2
171,2
155,2
203,2
204,2
205,2
206,2
157,2
264,2
252,2
265,2
238,2
267,2
328,2
332,2
335,2
336,2
322,2
337,2
104,2
339,2
342,2
348,2
334,2
250,2
354,2
358,2
172,3
173,3
213,4
23,4
99,5
248,5
287,5
288,5
240,6
279,6
362,7
361,7
329,8
134,8
184,9
187,9
17,9
189,9
55,9
190,9
388,10
223,11
239,11
